system_code,name,manged_by,category,grades,open_date,address,city,state,zip,principal_name,district_code,pr_overall,progress_grade,performance_grade,env_grade,readiness_grade,2012_grade,2011_grade,2010_grade,,,,,,,,
24Q013,P.S. 013 Clement C. Moore,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1931,55-01 94 STREET,QUEENS,NY,11373,Dr. Yvonne Angelastro,24,B,C,C,B,.,B,B,C,,,,,,,,
24Q014,P.S. 014 Fairview,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1915,107-01 OTIS AVENUE,QUEENS,NY,11368,ROSEMARY SKLAR,24,B,B,A,C,.,B,C,A,,,,,,,,
24Q016,P.S. Q016 The Nancy DeBenedittis School,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1999,41-15 104 STREET,QUEENS,NY,11368,ELAINE IODICE,24,C,D,A,B,.,B,B,C,,,,,,,,
24Q019,P.S. 019 Marino Jeantet,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1924,98-02 ROOSEVELT AVENUE,QUEENS,NY,11368,GENIE CALIBAR,24,C,C,C,B,.,B,B,B,,,,,,,,
24Q028,P.S. 28 - The Thomas Emanuel Early Childhood Center,DOE,Early Childhood,"PK,0K,01,02,SE",Jul 1 2002,109-10 47 AVENUE,QUEENS,NY,11368,Laura Pessutti,24,B,B,A,A,.,A,B,A,,,,,,,,
24Q049,P.S. 049 Dorothy Bonawit Kole,DOE,K-8,"0K,01,02,03,04,05,06,07,08,SE",Jul 1 1933,63-60 80th Street,QUEENS,NY,11379,Thomas Carty,24,B,B,A,B,.,B,B,B,,,,,,,,
24Q058,P.S. 58 - School of Heroes,DOE,Elementary,"0K,01,02,03,04,05,06,SE",Jul 1 2002,72-24 GRAND AVENUE,QUEENS,NY,11378,Adelina V. Tripoli,24,C,F,C,D,.,B,C,B,,,,,,,,
24Q061,I.S. 061 Leonardo Da Vinci,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1966,98-50 50 AVENUE,QUEENS,NY,11368,JOSEPH J LISA,24,C,C,C,C,.,B,C,B,,,,,,,,
24Q068,P.S. 068 Cambridge,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1908,59-09 SAINT FELIX AVENUE,QUEENS,NY,11385,Anne Marie Snadecky-Scalfaro,24,B,C,A,A,.,A,B,A,,,,,,,,
24Q071,P.S. 071 Forest,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1906,62-85 FOREST AVENUE,QUEENS,NY,11385,Indiana Soto,24,B,A,C,B,.,B,B,C,,,,,,,,
24Q073,I.S. 73 - The Frank Sansivieri Intermediate School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1927,70-02 54 AVENUE,QUEENS,NY,11378,Camillo Turriciano,24,B,B,A,B,.,B,A,A,,,,,,,,
24Q077,I.S. 077,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jan 8 1991,976 SENECA AVENUE,QUEENS,NY,11385,JOSEPH MILLER,24,A,A,A,A,.,A,A,A,,,,,,,,
24Q081,P.S. 81Q Jean Paul Richter,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1904,559 CYPRESS AVENUE,QUEENS,NY,11385,Romy Diamond,24,B,B,C,C,.,C,C,C,,,,,,,,
24Q087,P.S. / I.S. 087 Middle Village,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1906,67-54 80 STREET,QUEENS,NY,11379,CARYN MICHAELI,24,C,F,B,A,.,B,C,A,,,,,,,,
24Q088,P.S. 088 Seneca,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1908,60-85 CATALPA AVENUE,QUEENS,NY,11385,Robert Quintana,24,C,C,C,B,.,B,D,D,,,,,,,,
24Q089,P.S. 089 Elmhurst,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1908,85-28 BRITTON AVENUE,QUEENS,NY,11373,CASPER CACIOPPO,24,C,D,B,A,.,A,C,C,,,,,,,,
24Q091,P.S. 091 Richard Arkwright,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1915,68-10 CENTRAL AVE,QUEENS,NY,11385,VICTORIA CATALANO,24,B,B,B,B,.,C,B,B,,,,,,,,
24Q093,I.S. 093 Ridgewood,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1917,66-56 FOREST AVENUE,QUEENS,NY,11385,EDWARD SANTOS,24,C,C,C,C,.,D,C,C,,,,,,,,
24Q102,P.S. 102 Bayview,DOE,K-8,"0K,01,02,03,04,05,06,07,08,SE",Jul 1 1923,55-24 VAN HORN STREET,QUEENS,NY,11373,ANTHONY PISACANO,24,C,C,C,C,.,C,C,C,,,,,,,,
24Q110,PS 110,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 2012,48-25 37th Street,QUEENS,NY,11101,Karyna Tejeda,24,B,B,C,B,B,B,C,B,,,,,,,,
24Q113,P.S./I.S. 113 Anthony J. Pranzo,DOE,Junior High-Intermediate-Middle,"0K,01,02,03,04,05,06,07,08,SE",Jul 1 1928,78-23 87TH STREET,QUEENS,NY,11385,Alejandro Megias,24,C,C,C,A,B,B,B,B,,,,,,,,
24Q119,I.S. 119 The Glendale,DOE,Junior High-Intermediate-Middle,"0K,01,02,06,07,08,SE",Jul 1 1929,74-01 78 AVENUE,QUEENS,NY,11385,Dr. Jeanne Fagan,24,.,.,.,.,.,D,D,C,,,,,,,,
24Q125,I.S. 125 Thom J. McCann Woodside,DOE,Junior High-Intermediate-Middle,"05,06,07,08,SE",Jul 1 1925,46-02 47 AVENUE,QUEENS,NY,11377,JUDY MITTLER,24,A,A,A,B,A,A,A,B,,,,,,,,
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elementary School",DOE,K-8,"0K,01,02,03,04,05,06,07,08,SE",Jul 1 1951,69-10 65th Drive,QUEENS,NY,11379,Heather Benson,24,A,B,A,A,.,C,A,B,,,,,,,,
24Q143,P.S. 143 Louis Armstrong,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1929,34-74 113 STREET,QUEENS,NY,11368,Jerry Brito,24,A,A,B,A,A,A,A,A,,,,,,,,
24Q153,P.S. 153 Maspeth Elem,DOE,Elementary,"PK,0K,01,02,03,04,05,06,SE",Jul 1 1931,60-02 60 LANE,QUEENS,NY,11378,SUSAN BAUER,24,C,B,C,C,.,B,A,C,,,,,,,,
24Q199,P.S. 199 Maurice A. Fitzgerald,DOE,Elementary,"0K,01,02,03,04,SE",Jul 1 1953,39-20 48 AVENUE,QUEENS,NY,11104,Anthony Inzerillo,24,,,,,.,F,C,C,,,,,,,,
24Q211,Elm Tree Elementary School,DOE,Elementary,"0K,SE",Jul 1 2013,86-37 53RD AVENUE,QUEENS,NY,11373,DONNA ESTRO,24,A,A,A,C,.,A,C,D,,,,,,,,
24Q229,P.S. 229 Emanuel Kaplan,DOE,Elementary,"PK,0K,01,02,03,04,05,06,SE",Jul 1 1967,67-25 51 ROAD,QUEENS,NY,11377,Dr. Sibylle Ajwani,24,C,B,C,D,.,C,C,C,,,,,,,,
24Q236,International High School for Health Sciences,DOE,High school,9,Jul 1 2013,48-01 90 STREET,QUEENS,NY,11373,CARL FINNEY,24,C,C,B,B,.,B,A,B,,,,,,,,
24Q239,P.S. 239,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 2003,17-15 WEIRFIELD STREET,QUEENS,NY,11385,ROBIN CONNOLLY,24,B,B,B,B,.,C,C,C,,,,,,,,
24Q264,Academy of Finance and Enterprise,DOE,High school,"09,10,11,12,SE",Jul 1 2005,30-20 THOMSON AVENUE,QUEENS,NY,11101,Victoria Armano,24,C,C,D,C,.,C,C,C,,,,,,,,
24Q267,High School of Applied Communication,DOE,High school,"09,10,11,12,SE",Jul 1 2005,30-20 THOMSON AVENUE,QUEENS,NY,11101,DANIEL KORB,24,C,B,C,C,.,C,C,B,,,,,,,,
24Q290,A.C.E. Academy for Scholars at the Geraldine Ferraro Campus,DOE,Elementary,"0K,01,02,03,SE",Jul 1 2010,"55-20 Metropolitan Avenue, NY 11385",NEW YORK,NY,11385,MIEASIA HARRIS,24,C,C,C,D,.,C,B,C,,,,,,,,
24Q293,Civic Leadership Academy,DOE,High school,"09,10,11,12,SE",Jul 1 2008,45-10 94TH STREET,QUEENS,NY,11373,PHUONG NGUYEN,24,B,B,C,B,.,D,B,C,,,,,,,,
24Q296,Pan American International High School,DOE,High school,"09,10,11,12,SE",Jul 1 2007,45-10 94TH STREET,QUEENS,NY,11373,Minerva Zanca,24,C,B,F,C,.,D,F,C,,,,,,,,
24Q299,Bard High School Early College Queens,DOE,High school,"09,10,11,12",Jul 1 2008,30-20 THOMSON AVENUE,QUEENS,NY,11101,VALERI THOMSON,24,C,C,D,A,.,B,A,B,,,,,,,,
24Q305,Learners and Leaders,DOE,Early Childhood,"PK,0K,01,02,03,SE",Jul 1 2008,378 SENECA AVENUE,QUEENS,NY,11385,LYNN BOTFELD,24,C,C,C,C,.,C,C,C,,,,,,,,
24Q307,Pioneer Academy,DOE,Early Childhood,"0K,01,02,03,04,05,SE",Jul 1 2008,40-20 100TH STREET,QUEENS,NY,11368,CECILIA JACKSON,24,,,,,.,,.,F,,,,,,,,
24Q311,Corona Arts and Sciences Academy,DOE,Junior High-Intermediate-Middle,"06,SE",Jul 1 2013,45-10 94TH STREET,QUEENS,NY,11373,BETH HERT,24,,,,,.,,,,,,,,,,,
24Q330,P.S. 330,DOE,Elementary,"0K,01,02,03,SE",Jul 1 2010,110-08 NORTHERN BOULEVARD,QUEENS,NY,11368,Lashawnna Harris,24,B,C,A,B,.,C,A,B,,,,,,,,
24Q343,The Children's Lab School,DOE,Elementary,0K,Jul 1 2014,45-46 42nd Street,"Queens, New York",NY,11104,BROOKE BARR,24,.,.,.,.,.,,,,,,,,,,,
24Q455,Newtown High School,DOE,High school,"09,10,11,12,SE",Jul 1 1922,48-01 90 STREET,QUEENS,NY,11373,JOHN FICALORA,24,,,,,.,,F,D,,,,,,,,
24Q485,Grover Cleveland High School,DOE,High school,"09,10,11,12,SE",Jul 1 1931,21-27 HIMROD STREET,QUEENS,NY,11385,Denise Vittor,24,D,D,C,C,B,C,B,C,,,,,,,,
24Q520,Middle College High School at LaGuardia Community College,DOE,High school,"09,10,11,12,SE",Jul 1 2000,45-35 VAN DAM STREET,QUEENS,NY,11101,LINDA SIEGMUND,24,C,C,C,C,C,C,A,B,,,,,,,,
24Q530,International High School at LaGuardia Community College,DOE,High school,"09,10,11,12",Jul 1 1999,45-35 VAN DAM STREET,QUEENS,NY,11101,John Starkey,24,B,B,B,B,.,B,A,C,,,,,,,,
24Q550,High School for Arts and Business,DOE,High school,"09,10,11,12,SE",Apr 24 1998,105-25 HORACE HARDING EXPY N,QUEENS,NY,11368,ANA R. ZAMBRANO-BURAKOV,24,D,C,F,B,.,F,F,C,,,,,,,,
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",DOE,Secondary School,"07,08,09,10,11,12,SE",Jun 5 1996,47-07 30 PLACE,QUEENS,NY,11101,,24,,,,,.,,F,D,,,,,,,,
24Q585,Maspeth High School,DOE,High school,"09,10,11,SE",Jul 1 2011,54-40 74TH STREET,QUEENS,NY,11373,Khurshid Abdul-Mutakabbir,24,,,,,.,D,D,D,,,,,,,,
24Q600,Queens Vocational and Technical High School,DOE,High school,"09,10,11,12,SE",Jul 1 1920,37-02 47 AVENUE,QUEENS,NY,11101,Melissa Burg,24,B,C,B,C,B,B,A,A,,,,,,,,
24Q610,Aviation Career & Technical Education High School,DOE,High school,"09,10,11,12,SE",Jul 1 1958,45-30 36 STREET,QUEENS,NY,11101,DENO CHARALAMBOUS,24,C,D,D,A,.,B,B,A,,,,,,,,
24Q744,VOYAGES Preparatory,DOE,High school,9,Jul 1 2008,45-10 94TH STREET,QUEENS,NY,11373,Nicholas Bleiberg,24,.,.,.,.,.,,,,,,,,,,,
24Q877,The 51 Avenue Academy (The Path To Academic Excellence),DOE,Elementary,"04,05,SE",Jul 1 1999,76-05 51 AVENUE,QUEENS,NY,11373,Jason Chin,24,C,C,C,B,D,D,D,F,,,,,,,,
25Q020,P.S. 020 John Bowne,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1949,142-30 BARCLAY AVENUE,QUEENS,NY,11355,Victoria Hart,25,A,A,B,B,A,A,A,C,,,,,,,,
25Q021,P.S. 021 Edward Hart,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1964,147-36 26 AVENUE,QUEENS,NY,11354,DEBRA BUSZKO,25,A,A,A,A,.,B,.,.,,,,,,,,
25Q022,P.S. 022 Thomas Jefferson,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1966,153-33 SANFORD AVENUE,QUEENS,NY,11355,Jennifer Meyer,25,C,C,C,C,.,F,B,C,,,,,,,,
25Q024,P.S. 024 Andrew Jackson,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1932,141-11 HOLLY AVENUE,QUEENS,NY,11355,Debra Cassidy,25,C,C,B,C,B,B,A,A,,,,,,,,
25Q025,I.S. 025 Adrien Block,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1970,34-65 192 STREET,QUEENS,NY,11358,MARY ELLEN BEIRNE,25,B,C,B,B,.,A,B,A,,,,,,,,
25Q029,P.S. 029 Queens,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1928,125-10 23 AVENUE,QUEENS,NY,11356,Jill Leakey,25,B,A,B,D,.,B,B,B,,,,,,,,
25Q032,P.S. 032 State Street,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1925,171-11 35 AVENUE,QUEENS,NY,11358,Debra Errico,25,B,C,B,A,.,A,B,A,,,,,,,,
25Q079,P.S. 079 Francis Lewis,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1935,147-27 15 DRIVE,QUEENS,NY,11357,PAULA MARRON,25,B,B,A,C,.,A,A,B,,,,,,,,
25Q107,P.S. 107 Thomas A Dooley,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1925,167-02 45 AVENUE,QUEENS,NY,11358,LORI CUMMINGS,25,B,C,B,B,.,B,B,A,,,,,,,,
25Q120,P.S. 120 Queens,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1932,58-01 136 STREET,QUEENS,NY,11355,JOAN MONROE,25,B,C,B,A,.,A,B,B,,,,,,,,
25Q129,P.S. 129 Patricia Larkin,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1933,128-02 7 AVENUE,QUEENS,NY,11356,MARILYN ALESI,25,B,B,B,B,.,A,A,B,,,,,,,,
25Q130,P.S. 130,DOE,Elementary,"PK,0K,01,02,03,SE",Jul 1 1925,200-01 42 AVENUE,QUEENS,NY,11361,MICHELLE CONTRATTI,26,B,C,B,A,.,B,B,A,,,,,,,,
25Q154,P.S. 154 Queens,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1930,75-02 162 STREET,QUEENS,NY,11366,Dr. Tara B. Davidson,25,B,B,B,C,.,B,A,C,,,,,,,,
25Q163,P.S. 163 Flushing Heights,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1935,159-01 59 AVENUE,QUEENS,NY,11365,NICOLE BULLEN-STINCHCO,25,B,A,B,C,.,C,B,A,,,,,,,,
25Q164,P.S. 164 Queens Valley,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1949,138-01 77 AVENUE,QUEENS,NY,11367,ANNE ALFONSO,25,C,B,D,B,.,B,B,B,,,,,,,,
25Q165,P.S. 165 Edith K. Bergtraum,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1951,70-35 150 STREET,QUEENS,NY,11367,RAQUEL VICTORIA DEMILLIO,25,B,B,B,C,.,B,B,B,,,,,,,,
25Q169,P.S. 169 Bay Terrace,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1957,18-25 212 STREET,QUEENS,NY,11360,VANESSA CHAMBERS,25,B,A,B,C,.,D,C,C,,,,,,,,
25Q184,P.S. 184 Flushing Manor,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1952,163-15 21 ROAD,QUEENS,NY,11357,Anna Dimilta,25,B,B,B,C,.,B,B,A,,,,,,,,
25Q185,J.H.S. 185 Edward Bleeker,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1956,147-26 25 DRIVE,QUEENS,NY,11354,Theresa Mshar,25,B,B,B,C,.,B,B,B,,,,,,,,
25Q189,J.H.S. 189 Daniel Carter Beard,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1957,144-80 BARCLAY AVENUE,QUEENS,NY,11355,Cindy Diaz-Burgos,25,B,C,B,A,.,B,A,A,,,,,,,,
25Q193,P.S. 193 Alfred J. Kennedy,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1953,152-20 11 AVENUE,QUEENS,NY,11357,Joyce E. Bush,25,B,B,B,B,.,B,A,A,,,,,,,,
25Q194,J.H.S. 194 William Carr,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1958,154-60 17 AVENUE,QUEENS,NY,11357,JENNIFER MILLER,25,D,C,C,F,.,C,B,C,,,,,,,,
25Q200,PS/MS 200 - The Pomonok School & STAR Academy,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1953,70-10 164 STREET,QUEENS,NY,11365,KEVIN MCAULIFFE,25,A,A,A,B,.,B,A,A,,,,,,,,
25Q201,P.S. 201 The Discovery School for Inquiry and Research,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1954,65-11 155 STREET,QUEENS,NY,11367,Rebecca Lozada,25,C,B,C,C,.,B,C,B,,,,,,,,
25Q209,P.S. 209 Clearview Gardens,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1956,16-10 UTOPIA PARKWAY,QUEENS,NY,11357,MARY MCDONNELL,25,B,B,B,C,.,B,C,B,,,,,,,,
25Q214,P.S. 214 Cadwallader Colden,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1954,31-15 140 STREET,QUEENS,NY,11354,Denise Fuccillo,25,A,A,A,A,.,B,A,A,,,,,,,,
25Q219,P.S. 219 Paul Klapper,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1953,144-39 GRAVETT ROAD,QUEENS,NY,11367,Frederick Wright,25,B,C,B,A,.,B,B,A,,,,,,,,
25Q237,I.S. 237,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1971,46-21 COLDEN STREET,QUEENS,NY,11355,JUDITH FRIEDMAN,25,B,B,A,C,.,A,A,C,,,,,,,,
25Q240,Veritas Academy,DOE,High school,"09,SE",Jul 1 2013,35-01 UNION STREET,QUEENS,NY,11354,CHERYL QUATRANO,25,A,B,A,A,.,A,A,B,,,,,,,,
25Q241,Queens High School for Language Studies,DOE,High school,"09,SE",Jul 1 2013,35-01 UNION STREET,QUEENS,NY,11354,MELANIE LEE,25,C,C,A,A,.,B,B,A,,,,,,,,
25Q242,P.S. 242 Leonard P. Stavisky Early Childhood School,DOE,Elementary,"PK,0K,01,02,03,SE",Jul 1 2001,29-66 137 STREET,QUEENS,NY,11354,PATRICIA COSTA,25,C,C,C,C,.,C,C,C,,,,,,,,
25Q244,The Active Learning Elementary School,DOE,Early Childhood,"PK,0K,01,02,03,SE",Jul 1 2008,137-20 FRANKLIN AVENUE,QUEENS,NY,11355,Robert Groff,25,B,B,B,B,.,A,B,A,,,,,,,,
25Q250,I.S. 250 The Robert F. Kennedy Community Middle School,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1999,158-40 76 ROAD,QUEENS,NY,11366,Tara Mrwik,25,A,A,A,B,.,A,A,B,,,,,,,,
25Q252,"Queens School of Inquiry, The",DOE,Secondary School,"06,07,08,09,10,11,12,SE",Jul 1 2005,158-40 76 ROAD,QUEENS,NY,11366,MEREDITH INBAL,25,A,A,A,B,.,B,A,A,,,,,,,,
25Q263,Flushing International High School,DOE,High school,"09,10,11,12",Sep 8 2004,144-80 BARCLAY AVENUE,QUEENS,NY,11355,Lara Evangelista,25,C,C,B,B,.,B,C,B,,,,,,,,
25Q281,East-West School of International Studies,DOE,Secondary School,"06,07,08,09,10,11,12,SE",Jul 1 2006,46-21 COLDEN STREET,QUEENS,NY,11355,Ben Sherman,25,A,A,A,A,A,A,A,A,,,,,,,,
25Q285,World Journalism Preparatory: A College Board School,DOE,Secondary School,"06,07,08,09,10,11,12,SE",Jul 1 2006,34-65 192 STREET,QUEENS,NY,11358,CYNTHIA SCHNEIDER,25,A,B,B,B,B,A,A,A,,,,,,,,
25Q294,BELL Academy,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 2007,18-25 212 STREET,QUEENS,NY,11360,David Abbott,25,A,A,A,B,B,A,,,,,,,,,,
25Q425,John Bowne High School,DOE,High school,"09,10,11,12,SE",Jul 1 1964,63-25 MAIN STREET,QUEENS,NY,11367,HOWARD KWAIT,25,F,D,F,C,D,D,D,,,,,,,,,
25Q460,Flushing High School,DOE,High school,"09,10,11,12,SE",Jul 1 1915,35-01 UNION STREET,QUEENS,NY,11354,JAMES BROWN,25,A,A,B,A,A,A,A,A,,,,,,,,
25Q499,"The Queens College School for Math, Science and Technology",DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Sep 1 1999,148-20 REEVES AVENUE,QUEENS,NY,11367,HELENE JACOB,25,B,B,B,B,.,B,C,.,,,,,,,,
25Q525,Townsend Harris High School,DOE,High school,"09,10,11,12",Jun 5 1996,149-11 MELBOURNE AVENUE,QUEENS,NY,11367,ANTHONY D. BARBETTA,25,B,B,A,B,.,C,B,.,,,,,,,,
25Q540,Queens Academy High School,DOE,High school,"10,11,12",Jul 1 2003,138-11 35 AVENUE,QUEENS,NY,11354,Vasilios Manolios,25,B,C,C,A,B,B,C,C,,,,,,,,
25Q670,Robert F. Kennedy Community High School,DOE,High school,"09,10,11,12",Jul 1 1999,75-40 PARSONS BOULEVARD,QUEENS,NY,11366,Beshir Abdellatif,25,B,B,A,B,A,A,B,D,,,,,,,,
25Q792,North Queens Community High School,DOE,High school,"09,10,11,12",Jul 1 2007,141-25 77TH ROAD,QUEENS,NY,11367,WINSTON MCCARTHY,25,D,C,D,C,C,B,C,B,,,,,,,,
26Q018,P.S. 018 Winchester,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1955,86-35 235 COURT,QUEENS,NY,11427,KATHLEEN PEKNIC,26,B,C,B,A,B,B,C,B,,,,,,,,
26Q026,P.S. 026 Rufus King,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1949,195-02 69 AVENUE,QUEENS,NY,11365,DINA KOSKI,26,A,A,B,A,A,A,A,A,,,,,,,,
26Q031,P.S. 031 Bayside,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1940,211-45 46 ROAD,QUEENS,NY,11361,TERRI GRAYBOW,26,A,A,A,A,B,A,A,A,,,,,,,,
26Q041,P.S. 041 Crocheron,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1916,214-43 35 AVENUE,QUEENS,NY,11361,SARI LATTO,26,B,C,A,A,.,C,B,A,,,,,,,,
26Q046,P.S. 046 Alley Pond,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1951,64-45 218 STREET,QUEENS,NY,11364,MARSHA GOLDBERG,26,B,B,C,B,B,C,C,C,,,,,,,,
26Q067,J.H.S. 067 Louis Pasteur,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1956,51-60 MARATHON PARKWAY,QUEENS,NY,11362,Zoi McGrath,26,.,.,.,.,.,,,,,,,,,,,
26Q074,J.H.S. 074 Nathaniel Hawthorne,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1953,61-15 OCEANIA STREET,QUEENS,NY,11364,Anthony Armstrong,26,B,C,B,B,B,B,B,A,,,,,,,,
26Q094,P.S. 094 David D. Porter,DOE,Elementary,"0K,01,02,03,04,05",Jul 1 1914,41-77 LITTLE NECK PARKWAY,QUEENS,NY,11363,JOSEPH FERRARA,26,A,A,A,A,B,A,A,A,,,,,,,,
26Q098,P.S. 098 The Douglaston School,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1931,40-20 235 STREET,QUEENS,NY,11363,SHEILA HUGGINS,26,A,A,A,A,A,A,B,B,,,,,,,,
26Q115,P.S. 115 Glen Oaks,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1950,80-51 261 STREET,QUEENS,NY,11004,Kathleen Sciortino,26,B,B,A,A,.,A,A,A,,,,,,,,
26Q133,P.S. 133 Queens,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1930,248-05 86 AVENUE,QUEENS,NY,11426,Marianne Sheridan,26,B,B,B,B,.,B,B,B,,,,,,,,
26Q158,M.S. 158 Marie Curie,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1955,46-35 OCEANIA STREET,QUEENS,NY,11361,MARIE NAPPI,26,B,B,A,B,.,B,A,B,,,,,,,,
26Q159,P.S. 159,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1931,205-01 33 AVENUE,QUEENS,NY,11361,Paul DiDio,26,A,A,A,A,.,A,A,A,,,,,,,,
26Q162,P.S. 162 John Golden,DOE,Elementary,"0K,01,02,03,04,05,SE",Jul 1 1937,201-02 53 AVENUE,QUEENS,NY,11364,Joan Casale,26,A,A,A,B,.,A,A,A,,,,,,,,
26Q172,Irwin Altman Middle School 172,DOE,Junior High-Intermediate-Middle,"06,07,08,SE",Jul 1 1954,81-14 257 STREET,QUEENS,NY,11004,JEFFREY SLIVKO,26,A,A,B,B,.,C,B,B,,,,,,,,
26Q173,P.S. 173 Fresh Meadows,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1949,174-10 67 AVENUE,QUEENS,NY,11365,MOLLY WANG,26,B,B,B,D,.,B,A,B,,,,,,,,
26Q178,P.S./ IS 178 Holliswood,DOE,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE",Jul 1 1951,189-10 RADNOR ROAD,QUEENS,NY,11423,JENNIFER AMBERT,26,A,A,A,A,.,A,C,A,,,,,,,,
26Q186,P.S. 186 Castlewood,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1953,252-12 72 AVENUE,QUEENS,NY,11426,Dolores Troy-Quinn,26,C,B,C,C,.,C,A,C,,,,,,,,
26Q188,P.S. 188 Kingsbury,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1952,218-12 HARTLAND AVENUE,QUEENS,NY,11364,JANET CARAISCO,26,B,C,B,A,.,C,A,B,,,,,,,,
26Q191,P.S. 191 Mayflower,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1954,85-15 258 STREET,QUEENS,NY,11001,MICHAEL RANIERI,26,B,B,A,C,.,B,C,A,,,,,,,,
26Q203,P.S. 203 Oakland Gardens,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1961,53-11 SPRINGFIELD BOULEVARD,QUEENS,NY,11364,CAROLE NUSSBAUM,26,A,B,A,A,.,A,B,B,,,,,,,,
26Q205,P.S. 205 Alexander Graham Bell,DOE,Elementary,"PK,0K,01,02,03,04,05,SE",Jul 1 1954,75-25 BELL BOULEVARD,QUEENS,NY,11364,Karen Scott-Piazza,26,B,B,B,C,.,A,A,A,,,,,,,,
